Uninstalled 1 package in 31ms
Installed 1 package in 33ms
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/4bkang/.netrc.
wandb: Currently logged in as: 4bkang (gcnmt) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run qxa1kue3
wandb: Tracking run with wandb version 0.24.1
wandb: Run data is saved locally in /home/4bkang/rl/worldmodel/wandb/run-20260321_195001-qxa1kue3
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run bc_rew_heads_dreamer4_calvin_mpnet
wandb: ⭐️ View project at https://wandb.ai/4bkang/jasmine
wandb: 🚀 View run at https://wandb.ai/4bkang/jasmine/runs/qxa1kue3
Running on 4 device(s).
Parameter counts:
Counting all components: ['dynamics', 'policy_head', 'reward_head']
{'dynamics': 62182432, 'policy_head': 2372878, 'reward_head': 2517450, 'total': 67072760}
Restored Dreamer4 tokenizer from ckpts/calvin/dreamer4/tokenizer_96p
Restored pretrained dynamics from step 50000 (ckpts/calvin/dreamer4/dynamics_96p_s)
CALVINLangDataSource: 22966 annotated segments from 1 dir(s), lang_folder=lang_all-mpnet-base-v2
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
[step 006850] loss=0.0176 flow=0.0022 boot=0.0002 bc=0.0135 rew=0.0114 (1.38 steps/s)
[step 006900] loss=0.0192 flow=0.0022 boot=0.0002 bc=0.0150 rew=0.0120 (1.38 steps/s)
[step 006950] loss=0.0200 flow=0.0019 boot=0.0002 bc=0.0162 rew=0.0112 (1.39 steps/s)
[step 007000] loss=0.0199 flow=0.0024 boot=0.0002 bc=0.0159 rew=0.0110 (1.39 steps/s)
Saved checkpoint to ckpts/calvin/dreamer4/bc_rew_heads_96p at step 7000
[step 007050] loss=0.0187 flow=0.0024 boot=0.0001 bc=0.0143 rew=0.0126 (1.39 steps/s)
[step 007100] loss=0.0183 flow=0.0021 boot=0.0002 bc=0.0142 rew=0.0117 (1.39 steps/s)
[step 007150] loss=0.0188 flow=0.0025 boot=0.0002 bc=0.0146 rew=0.0119 (1.39 steps/s)
[step 007200] loss=0.0200 flow=0.0024 boot=0.0002 bc=0.0160 rew=0.0113 (1.39 steps/s)
[step 007250] loss=0.0177 flow=0.0022 boot=0.0002 bc=0.0136 rew=0.0115 (1.39 steps/s)
[step 007300] loss=0.0192 flow=0.0022 boot=0.0001 bc=0.0150 rew=0.0122 (1.39 steps/s)
[step 007350] loss=0.0191 flow=0.0023 boot=0.0001 bc=0.0146 rew=0.0128 (1.39 steps/s)
[step 007400] loss=0.0187 flow=0.0023 boot=0.0002 bc=0.0145 rew=0.0122 (1.39 steps/s)
[step 007450] loss=0.0207 flow=0.0023 boot=0.0002 bc=0.0164 rew=0.0123 (1.38 steps/s)
[step 007500] loss=0.0179 flow=0.0023 boot=0.0002 bc=0.0139 rew=0.0114 (1.38 steps/s)
[step 007550] loss=0.0159 flow=0.0024 boot=0.0002 bc=0.0118 rew=0.0113 (1.38 steps/s)
[step 007600] loss=0.0184 flow=0.0023 boot=0.0002 bc=0.0139 rew=0.0127 (1.38 steps/s)
[step 007650] loss=0.0178 flow=0.0025 boot=0.0002 bc=0.0137 rew=0.0116 (1.38 steps/s)
[step 007700] loss=0.0183 flow=0.0023 boot=0.0002 bc=0.0142 rew=0.0117 (1.38 steps/s)
[step 007750] loss=0.0171 flow=0.0025 boot=0.0002 bc=0.0129 rew=0.0119 (1.38 steps/s)
[step 007800] loss=0.0199 flow=0.0024 boot=0.0002 bc=0.0158 rew=0.0116 (1.38 steps/s)
[step 007850] loss=0.0192 flow=0.0026 boot=0.0002 bc=0.0150 rew=0.0116 (1.38 steps/s)
[step 007900] loss=0.0163 flow=0.0023 boot=0.0002 bc=0.0120 rew=0.0121 (1.38 steps/s)
[step 007950] loss=0.0168 flow=0.0020 boot=0.0002 bc=0.0128 rew=0.0117 (1.38 steps/s)
[step 008000] loss=0.0156 flow=0.0023 boot=0.0002 bc=0.0115 rew=0.0114 (1.38 steps/s)
Saved checkpoint to ckpts/calvin/dreamer4/bc_rew_heads_96p at step 8000
[step 008050] loss=0.0170 flow=0.0020 boot=0.0002 bc=0.0125 rew=0.0131 (1.38 steps/s)
[step 008100] loss=0.0165 flow=0.0027 boot=0.0002 bc=0.0124 rew=0.0113 (1.38 steps/s)
[step 008150] loss=0.0144 flow=0.0026 boot=0.0002 bc=0.0101 rew=0.0120 (1.38 steps/s)
[step 008200] loss=0.0179 flow=0.0026 boot=0.0001 bc=0.0137 rew=0.0115 (1.38 steps/s)
